Class_Label,lemmatized_tokens
Normal,"['bob', 'found', 'warranty', 'deed', 'could', 'find', 'title', 'policy', 'call', 'title', 'company', 'used', 'get', 'copy', 'today', 'original', 'message', 'w', 'sent', 'found', 'title', 'policy', 'thanks', 'bob', 'original', 'message', 'sent', 'try', 'find', 'title', 'policy', 'evening', 'original', 'message', 'w', 'sent', 'could', 'please', 'favor', 'would', 'like', 'read', 'current', 'title', 'policy', 'see', 'say', 'easement', 'received', 'copy', 'dont', 'know', 'many', 'page', 'let', 'know', 'want', 'handle', 'getting', 'copy', 'made', 'ill', 'happy', 'make', 'copy', 'whatever', 'make', 'easy', 'thanks', 'bob', 'property', 'corp', 'relevant', 'affiliate', 'may', 'contain', 'confidential', 'privileged', 'material', 'sole', 'use', 'intended', 'recipient', 'review', 'use', 'distribution', 'disclosure', 'strictly', 'intended', 'recipient', 'authorized', 'receive', 'recipient', 'please', 'contact', 'sender', 'reply', 'corp', 'delete', 'copy', 'message', 'attachment', 'hereto', 'intended', 'offer', 'acceptance', 'create', 'evidence', 'binding', 'enforceable', 'contract', 'corp', 'affiliate', 'intended', 'recipient', 'party', 'may', 'anyone', 'basis', 'contract', 'estoppel', 'otherwise', 'thank']"
Normal,"['outlook', 'migration', 'r', 'j', 'o', 'ann', 'binh', 'chance', 'chuck', 'd', 'win', 'm', 'victor', 'ann', 'e', 'c', 'l', 'jeff', 'kyle', 'r', 'maria', 'yuan', 'frank', 'jane', 'm', 'jay', 'e', 'l', 'torus', 'j', 'h', 'mary', 'frank', 'mike', 'suz', 'bra', 'd', 'lam', 'anna', 'eric', 'communication', 'grace', 'beth', 'sandy', 'm', 'randy', 'cora', 'white', 'kirk', 'mark', 'l', 'tammy', 'barry', 'current', 'note', 'user', 'ensure', 'experience', 'successful', 'migration', 'note', 'outlook', 'necessary', 'gather', 'individual', 'user', 'information', 'prior', 'date', 'o', 'f', 'migration', 'please', 'take', 'minute', 'completely', 'fill', 'g', 'survey', 'double', 'click', 'document', 'put', 'edit', 'mode', 'finis', 'h', 'simply', 'click', 'reply', 'history', 'button', 'hit', 'send', 'automatically', 'sent', 'outlook', 'migration', 'mailbox', 'thank', 'outlook', 'migration', 'team', 'full', 'name', 'login', 'id', 'extension', 'office', 'location', 'type', 'computer', 'yes', 'type', 'none', 'palm', 'permission', 'access', 'yes', 'anyone', 'permission', 'access', 'yes', 'ran', 'gel', 'yes', 'responsible', 'anyone', 'el', 'address', 'book', 'yes', 'anyone', 'else', 'responsible', 'address', 'book', 'yes', 'access', 'calendar', 'yes', 'calendar', 'distribution', 'group', 'm', 'as', 'yes', 'please', 'list', 'please', 'list', 'note', 'application', 'currently', 'use', 'effort', 'plan', 'exact', 'migration', 'also', 'need', 'know', 'normal', 'work', 'hour', 'office', 'near', 'future', 'vacation', 'leave']"
Normal,"['dont', 'know', 'need', 'brokerage', 'service', 'nice', 'enough', 'far', 'broker', 'go', 'personally', 'extremely', 'transition', 'platform', 'find', 'get', 'business', 'done', 'need', 'broker', 'good', 'choice', 'original', 'message', 'sent', 'hi', 'guy', 'met', 'last', 'kindly', 'gave', 'pointer', 'apply', 'experience', 'market', 'call', 'saying', 'moving', 'set', 'said', 'would', 'recommend', 'view', 'working', 'number', 'would', 'able', 'comment', 'otherwise', 'get', 'minute', 'many', 'thanks']"
Normal,"['original', 'message', 'connection', 'sent', 'recipient', 'list', 'open', 'special', 'meeting', 'notice', 'open', 'meeting', 'conn']"
Normal,"['wrote', 'check', 'method', 'distribution', 'form', 'last', 'thought', 'would', 'likely', 'distribution', 'made', 'however', 'distribution', 'could', 'made', 'would', 'prefer', 'direct', 'deposit', 'sufficient', 'notice', 'need', 'something', 'else', 'thank']"
Normal,"['copy', 'contract', 'sell', 'property', 'title', 'company', 'title', 'company', 'address', 'suite', 'butter', 'contact', 'person', 'number']"
Normal,"['thanks', 'together', 'copy', 'organization', 'document', 'chance', 'gather', 'title', 'work', 'call', 'get', 'chance']"
Normal,"['thank', 'digging', 'issue', 'deferred', 'phantom', 'stock', 'unit', 'clear', 'payment', 'made', 'share', 'however', 'still', 'dont', 'understand', 'date', 'used', 'determine', 'value', 'calculate', 'many', 'share', 'plan', 'document', 'amount', 'benefit', 'payment', 'read', 'value', 'share', 'resulting', 'payment', 'amount', 'based', 'price', 'corp', 'common', 'stock', 'date', 'payment', 'payment', 'shall', 'made', 'share', 'corp', 'common', 'stock', 'help', 'interpret', 'statement', 'work', 'number', 'account', 'thank']"
Normal,"['checked', 'wink', 'price', 'slightly', 'lower', 'per', 'square', 'foot', 'builder', 'keen', 'panel', 'wink', 'selling', 'dimensional', 'lumber', 'frame', 'window', 'door', 'included', 'saving', 'either', 'way', 'still', 'panel', 'home', 'cost', 'close', 'home', 'even', 'assume', 'energy', 'saving', 'month', 'would', 'take', 'approximately', 'year', 'recover', 'cost', 'assuming', 'interest', 'rate', 'cost', 'major', 'concern', 'also', 'concerned', 'comfort', 'level', 'upstairs', 'impression', 'panel', 'prevent', 'upstairs', 'feeling', 'significantly', 'hotter', 'downstairs', 'two', 'story', 'home', 'alternative', 'would', 'also', 'effective', 'radiant', 'barrier', 'attic', 'ventilation', 'thank', 'help', 'original', 'message', 'morgan', 'sent', 'number', 'alternative', 'system', 'allow', 'level', 'energy', 'efficiency', 'would', 'wait', 'bit', 'wink', 'bid', 'though', 'say', 'panel', 'cost', 'additional', 'sound', 'like', 'lot', 'panel', 'house', 'footprint', 'total', 'panel', 'cost', 'inch', 'wall', 'inch', 'roof', 'stay', 'touch', 'discus', 'alternative', 'becomes', 'necessary', 'budget', 'per', 'excluding', 'land', 'cost', 'cost', 'low', 'end', 'true', 'custom', 'home', 'level', 'achievable', 'good', 'management', 'morgan', 'manager', 'green', 'building', 'program', 'energy', 'barton', 'spring', 'original', 'message', 'sent', 'morgan', 'spoke', 'week', 'question', 'building', 'sip', 'build', 'home', 'san', 'soon', 'decide', 'builder', 'material', 'already', 'blueprint', 'took', 'conversation', 'use', 'sip', 'roof', 'panel', 'use', 'metal', 'roof', 'working', 'brown', 'builder', 'san', 'also', 'creative', 'panel', 'rep', 'problem', 'budget', 'appear', 'able', 'stay', 'within', 'budget', 'dont', 'want', 'settle', 'conventional', 'stick', 'built', 'house', 'wondering', 'alternative', 'would', 'combination', 'radiant', 'barrier', 'spray', 'insulation', 'provide', 'close', 'energy', 'saving', 'lower', 'cost', 'sip', 'example', 'spoke', 'sale', 'rep', 'spray', 'foam', 'insulation', 'would', 'approximately', 'additional', 'cost', 'panel', 'would', 'foam', 'insulation', 'effective', 'suggestion', 'material', 'contractor', 'would', 'help', 'construct', 'best', 'home', 'money', 'trying', 'get', 'bid', 'wink', 'premier', 'based', 'reference', 'thank', 'help', 'property', 'corp', 'relevant', 'affiliate', 'may', 'contain', 'confidential', 'privileged', 'material', 'sole', 'use', 'intended', 'recipient', 'review', 'use', 'distribution', 'disclosure', 'strictly', 'intended', 'recipient', 'authorized', 'receive', 'recipient', 'please', 'contact', 'sender', 'reply', 'corp', 'delete', 'copy', 'message', 'attachment', 'hereto', 'intended', 'offer', 'acceptance', 'create', 'evidence', 'binding', 'enforceable', 'contract', 'corp', 'affiliate', 'intended', 'recipient', 'party', 'may', 'anyone', 'basis', 'contract', 'estoppel', 'otherwise', 'thank']"
Normal,"['jerry', 'couple', 'question', 'exchange', 'place', 'replacement', 'property', 'limited', 'partnership', 'cash', 'money', 'market', 'rate', 'interest', 'six', 'month', 'would', 'fund', 'interest', 'bearing', 'account', 'receive', 'interest', 'fed', 'ex', 'document', 'title', 'company', 'thank', 'original', 'message', 'jerry', 'sent', 'exchange', 'document', 'would', 'please', 'sign', 'exchange', 'document', 'back', 'u', 'page', 'butter', 'buyer', 'sign', 'set', 'document', 'jerry', 'lone', 'star', 'exchange', 'company', 'gif', 'phase']"
Normal,"['bob', 'let', 'know', 'help', 'variance', 'application', 'original', 'message', 'w', 'sent', 'looking', 'like', 'apply', 'variance', 'due', 'set', 'back', 'requirement', 'building', 'foot', 'tall', 'normal', 'set', 'back', 'foot', 'every', 'higher', 'go', 'another', 'foot', 'added', 'set', 'back', 'garage', 'would', 'wed', 'normally', 'need', 'back', 'currently', 'foot', 'going', 'look', 'whats', 'involved', 'getting', 'agenda', 'variance', 'ill', 'let', 'know', 'find', 'thanks', 'bob', 'original', 'message', 'sent', 'bob', 'found', 'warranty', 'deed', 'could', 'find', 'title', 'policy', 'call', 'title', 'company', 'used', 'get', 'copy', 'today', 'original', 'message', 'w', 'sent', 'found', 'title', 'policy', 'thanks', 'bob', 'original', 'message', 'sent', 'try', 'find', 'title', 'policy', 'evening', 'original', 'message', 'w', 'sent', 'could', 'please', 'favor', 'would', 'like', 'read', 'current', 'title', 'policy', 'see', 'say', 'easement', 'received', 'copy', 'dont', 'know', 'many', 'page', 'let', 'know', 'want', 'handle', 'getting', 'copy', 'made', 'ill', 'happy', 'make', 'copy', 'whatever', 'make', 'easy', 'thanks', 'bob', 'property', 'corp', 'relevant', 'affiliate', 'may', 'contain', 'confidential', 'privileged', 'material', 'sole', 'use', 'intended', 'recipient', 'review', 'use', 'distribution', 'disclosure', 'strictly', 'intended', 'recipient', 'authorized', 'receive', 'recipient', 'please', 'contact', 'sender', 'reply', 'corp', 'delete', 'copy', 'message', 'attachment', 'hereto', 'intended', 'offer', 'acceptance', 'create', 'evidence', 'binding', 'enforceable', 'contract', 'corp', 'affiliate', 'intended', 'recipient', 'party', 'may', 'anyone', 'basis', 'contract', 'estoppel', 'otherwise', 'thank']"
Normal,"['would', 'like', 'meeting', 'go', 'payment', 'methodology', 'neal', 'martin', 'would', 'like', 'attend', 'well', 'afternoon', 'later', 'would', 'work', 'u', 'please', 'let', 'know', 'time', 'could', 'meet', 'thank', 'original', 'message', 'sent', 'section', 'employee', 'year', 'following', 'termination', 'event', 'way', 'tax', 'law', 'work', 'tax', 'basis', 'share', 'distribution', 'based', 'stock', 'price', 'day', 'preceding', 'notification', 'transfer', 'agent', 'distribute', 'net', 'share', 'calculating', 'proper', 'fair', 'market', 'value', 'day', 'prior', 'transfer', 'agent', 'share', 'reflected', 'statement', 'share', 'plus', 'cash', 'fractional', 'share', 'would', 'prefer', 'settle', 'tax', 'personal', 'check', 'distribute', 'gross', 'share', 'please', 'let', 'know', 'preference', 'know', 'process', 'transferring', 'service', 'larry', 'lewis', 'working', 'u', 'audit', 'set', 'transition', 'file', 'become', 'department', 'expert', 'account', 'much', 'knowledgeable', 'various', 'plan', 'provision', 'amendment', 'would', 'like', 'set', 'conference', 'call', 'larry', 'go', 'payment', 'methodology', 'please', 'let', 'know', 'date', 'time', 'convenient', 'thanks', 'original', 'message', 'sent', 'thank', 'digging', 'issue', 'deferred', 'phantom', 'stock', 'unit', 'clear', 'payment', 'made', 'share', 'however', 'still', 'dont', 'understand', 'date', 'used', 'determine', 'value', 'calculate', 'many', 'share', 'plan', 'document', 'amount', 'benefit', 'payment', 'read', 'value', 'share', 'resulting', 'payment', 'amount', 'based', 'price', 'corp', 'common', 'stock', 'date', 'payment', 'payment', 'shall', 'made', 'share', 'corp', 'common', 'stock', 'help', 'interpret', 'statement', 'work', 'number', 'account', 'thank']"
Normal,"['let', 'know', 'get', 'quote', 'pay', 'something', 'range', 'would', 'like', 'see', 'quote', 'description', 'work', 'done', 'understanding', 'rock', 'removed', 'siding', 'getting', 'quote', 'put', 'new', 'rock', 'need', 'clarify', 'ready', 'drop', 'dollar', 'amount', 'release', 'negotiation', 'stall', 'like', 'need', 'go', 'ahead', 'cut', 'utility', 'hopefully', 'thing', 'go', 'smoothly']"
Normal,"['original', 'appointment', 'behalf', 'butler', 'pam', 'sent', 'butler', 'pam', 'martin', 'neal', 'phantom', 'stock', 'n']"
Normal,"['promotional', 'heritage', 'office', 'building', 'post', 'office', 'broker', 'back', 'shortly', 'spoke', 'let', 'know', 'kestrel', 'air', 'park', 'building', 'strip', 'center', 'sold', 'let', 'know', 'think', 'property', 'also', 'let', 'know', 'idea', 'replacement', 'property']"
Normal,"['take', 'look', 'tried', 'calculate', 'port', 'post', 'office', 'client', 'usually', 'evaluate', 'property', 'deal', 'look', 'much', 'better']"
Normal,"['sound', 'better', 'limitation', 'meeting', 'able', 'work', 'original', 'message', 'sent', 'interface', 'design', 'update', 'purpose', 'explain', 'result', 'discussion', 'technical', 'team', 'meeting', 'need', 'get', 'approval', 'point', 'listed', 'begin', 'building', 'application', 'position', 'report', 'show', 'result', 'learner', 'decision', 'previous', 'period', 'allow', 'learner', 'move', 'forward', 'time', 'wrong', 'answer', 'achieve', 'goal', 'giving', 'learner', 'rope', 'see', 'result', 'mistake', 'order', 'achieve', 'following', 'constraint', 'feedback', 'fairly', 'meeting', 'able', 'provide', 'feedback', 'cumulative', 'position', 'specific', 'action', 'learner', 'took', 'previous', 'period', 'example', 'able', 'say', 'thing', 'like', 'headed', 'cold', 'winter', 'chose', 'withdraw', 'gas', 'done', 'can', 'not', 'save', 'position', 'number', 'mean', 'learner', 'leaf', 'simulation', 'return', 'main', 'menu', 'experience', 'computer', 'crash', 'decision', 'saved', 'need', 'start', 'time', 'period', 'one', 'can', 'not', 'learner', 'calculate', 'storage', 'cost', 'transportation', 'cost', 'hedging', 'instrument', 'right', 'answer', 'available', 'answer', 'choice', 'would', 'depend', 'decision', 'learner', 'made', 'learner', 'go', 'path', 'number', 'possible', 'answer', 'extremely', 'large', 'right', 'answer', 'variable', 'believe', 'task', 'actually', 'better', 'dont', 'learner', 'calculate', 'already', 'calculated', 'numerous', 'time', 'scenario', 'conversion', 'scenario', 'furthermore', 'type', 'feedback', 'would', 'give', 'specific', 'number', 'flow', 'well', 'feedback', 'give', 'task', 'can', 'not', 'export', 'price', 'number', 'excel', 'framework', 'support', 'data', 'external', 'application', 'technical', 'effort', 'add', 'functionality', 'far', 'current', 'development', 'budget', 'however', 'calculation', 'learner', 'screen', 'also', 'try', 'somehow', 'allow', 'learner', 'make', 'mistake', 'future', 'price', 'instead', 'price', 'could', 'please', 'respond', 'approval', 'concern', 'end', 'day', 'allow', 'u', 'move', 'forward', 'development', 'simulation', 'would', 'happy', 'discus', 'point', 'please', 'let', 'know', 'would', 'like', 'set', 'meeting', 'thank', 'message', 'recipient', 'may', 'contain', 'privileged', 'confidential', 'information', 'received', 'error', 'please', 'notify', 'sender', 'immediately', 'delete', 'original', 'use']"
Normal,"['received', 'killeen', 'post', 'office', 'still', 'tough', 'time', 'making', 'math', 'work', 'prepare', 'would', 'show', 'post', 'office', 'good', 'investment', 'maybe', 'assumption', 'making', 'interest', 'rate', 'expense', 'value', 'end', 'lease', 'incorrect', 'original', 'message', 'will', 'sent', 'new', 'po', 'available', 'hope', 'trip', 'chance', 'check', 'heritage', 'building', 'writing', 'tell', 'another', 'post', 'office', 'come', 'back', 'killeen', 'contract', 'day', 'one', 'client', 'exchange', 'three', 'post', 'office', 'u', 'could', 'actually', 'buy', 'two', 'today', 'one', 'killeen', 'post', 'office', 'height', 'suburb', 'one', 'best', 'inventory', 'built', 'developer', 'friend', 'po', 'many', 'year', 'turn', 'two', 'potential', 'buyer', 'recently', 'contract', 'sure', 'last', 'long', 'attached', 'flyer', 'supply', 'copy', 'lease', 'interested', 'let', 'know', 'need', 'act', 'quickly', 'best', 'regard', 'will']"
Normal,"['bob', 'application', 'variance', 'state', 'applied', 'permit', 'th', 'discussion', 'building', 'inspector', 'constitute', 'denial', 'original', 'message', 'w', 'sent', 'word', 'file', 'merlin']"
Normal,"['need', 'help', 'much', 'margin', 'short', 'option', 'require', 'account', 'value', 'around', 'u', 'treasury', 'note', 'ready', 'build', 'bond', 'ladder', 'need', 'know', 'much', 'purchase', 'fund', 'account', 'obviously', 'dont', 'want', 'margin', 'account', 'invest', 'fixed', 'income', 'please', 'get', 'back', 'soon']"
Normal,"['considered', 'reducing', 'scope', 'project', 'conserve', 'cash', 'term', 'complete']"
Normal,"['original', 'message', 'sent', 'yes', 'getting', 'detail', 'option', 'project', 'terminate', 'postpone', 'q', 'postpone', 'deal']"
Normal,"['would', 'like', 'detail', 'much', 'margin', 'open', 'position', 'require', 'regard', 'margin', 'call', 'short', 'way', 'money', 'position', 'much', 'value', 'share', 'long', 'put', 'short', 'would', 'consider', 'position', 'would', 'like', 'put', 'maximum', 'possible', 'please', 'forward', 'original', 'message', 'sent', 'bond', 'ladder', 'inquiring', 'sent', 'come', 'proposal', 'm', 'take', 'point', 'm', 'available', 'full', 'amount', 'would', 'give', 'u', 'cushion', 'regard', 'margin', 'let', 'u', 'know', 'm', 'assuming', 'always', 'go', 'invest', 'bond', 'ladder', 'registered', 'client', 'service', 'associate', 'street', 'suite', 'notice', 'regarding', 'entry', 'order', 'instruction', 'please', 'transmit', 'order', 'instruction', 'regarding', 'account', 'order', 'instruction', 'accepted', 'responsible', 'carrying', 'order', 'instruction', 'notice', 'regarding', 'privacy', 'confidentiality', 'reserve', 'right', 'monitor', 'review', 'content', 'communication', 'sent', 'received', 'employee']"
Normal,"['jeff', 'draw', 'release', 'status', 'quote', 'wade']"
Normal,"['reschedule', 'meeting', 'regarding', 'phantom', 'stock', 'deferral', 'day', 'except', 'would', 'work']"
Normal,"['would', 'like', 'achieve', 'yield', 'average', 'maturity', 'date', 'since', 'treasury', 'paying', 'taxable', 'effective', 'yield', 'wouldnt', 'move', 'money', 'original', 'message', 'steven', 'sent', 'right', 'use', 'entire', 'amount', 'money', 'market', 'bond', 'portfolio', 'treasury', 'come', 'due', 'another', 'really', 'dont', 'worry', 'margin', 'requirement', 'still', 'get', 'value', 'towards', 'security', 'bottom', 'line', 'm', 'right', 'another', 'm', 'one', 'thing', 'keep', 'mind', 'put', 'contract', 'still', 'unless', 'close', 'position', 'probably', 'get', 'put', 'let', 'know', 'much', 'want', 'proposal', 'also', 'specific', 'want', 'consider', 'proposal', 'duration', 'maturity', 'notice', 'regarding', 'entry', 'order', 'instruction', 'please', 'transmit', 'order', 'instruction', 'regarding', 'account', 'order', 'instruction', 'accepted', 'responsible', 'carrying', 'order', 'instruction', 'notice', 'regarding', 'privacy', 'confidentiality', 'reserve', 'right', 'monitor', 'review', 'content', 'communication', 'sent', 'received', 'employee']"
Normal,"['still', 'home', 'access', 'original', 'message', 'grove', 'sent', 'buy', 'rick', 'mark', 'mark', 'imam', 'hasan', 'mick', 'mike', 'miller', 'brad', 'dale', 'tang', 'barry', 'home', 'use', 'importance', 'high', 'please', 'verify', 'still', 'use', 'home', 'access', 'thank', 'grove', 'network', 'security']"
Normal,"['specific', 'bond', 'insured', 'rated', 'work', 'ladder', 'shouldnt', 'buy', 'one', 'two', 'issue', 'original', 'message', 'steven', 'sent', 'correct', 'tax', 'bracket', 'would', 'equivalent', 'taxable', 'yield', 'inventory', 'right', 'know', 'bond', 'san', 'community', 'maturing', 'also', 'heath', 'facility', 'maturing', 'let', 'know', 'think', 'original', 'message', 'sent', 'steven', 'would', 'like', 'achieve', 'yield', 'average', 'maturity', 'date', 'since', 'treasury', 'paying', 'taxable', 'effective', 'yield', 'wouldnt', 'move', 'money', 'original', 'message', 'steven', 'sent', 'right', 'use', 'entire', 'amount', 'money', 'market', 'bond', 'portfolio', 'treasury', 'come', 'due', 'another', 'really', 'dont', 'worry', 'margin', 'requirement', 'still', 'get', 'value', 'towards', 'security', 'bottom', 'line', 'm', 'right', 'another', 'm', 'one', 'thing', 'keep', 'mind', 'put', 'contract', 'still', 'unless', 'close', 'position', 'probably', 'get', 'put', 'let', 'know', 'much', 'want', 'proposal', 'also', 'specific', 'want', 'consider', 'proposal', 'duration', 'maturity', 'notice', 'regarding', 'entry', 'order', 'instruction', 'please', 'transmit', 'order', 'instruction', 'regarding', 'account', 'order', 'instruction', 'accepted', 'responsible', 'carrying', 'order', 'instruction', 'notice', 'regarding', 'privacy', 'confidentiality', 'reserve', 'right', 'monitor', 'review', 'content', 'communication', 'sent', 'received', 'employee', 'property', 'corp', 'relevant', 'affiliate', 'may', 'contain', 'confidential', 'privileged', 'material', 'sole', 'use', 'intended', 'recipient', 'review', 'use', 'distribution', 'disclosure', 'strictly', 'intended', 'recipient', 'authorized', 'receive', 'recipient', 'please', 'contact', 'sender', 'reply', 'corp', 'delete', 'copy', 'message', 'attachment', 'hereto', 'intended', 'offer', 'acceptance', 'create', 'evidence', 'binding', 'enforceable', 'contract', 'corp', 'affiliate', 'intended', 'recipient', 'party', 'may', 'anyone', 'basis', 'contract', 'estoppel', 'otherwise', 'thank', 'notice', 'regarding', 'entry', 'order', 'instruction', 'please', 'transmit', 'order', 'instruction', 'regarding', 'account', 'order', 'instruction', 'accepted', 'responsible', 'carrying', 'order', 'instruction', 'notice', 'regarding', 'privacy', 'confidentiality', 'reserve', 'right', 'monitor', 'review', 'content', 'communication', 'sent', 'received', 'employee']"
Normal,"['let', 'start', 'million', 'original', 'message', 'steven', 'sent', 'give', 'idea', 'whats', 'available', 'insured', 'triple', 'depending', 'much', 'want', 'buy', 'would', 'definitely', 'look', 'different', 'issue', 'come', 'proposal', 'tomorrow', 'work', 'ladder', 'date', 'provided', 'let', 'know', 'much', 'want', 'start', 'original', 'message', 'sent', 'steven', 'specific', 'bond', 'insured', 'rated', 'work', 'ladder', 'shouldnt', 'buy', 'one', 'two', 'issue', 'original', 'message', 'steven', 'sent', 'correct', 'tax', 'bracket', 'would', 'equivalent', 'taxable', 'yield', 'inventory', 'right', 'know', 'bond', 'san', 'community', 'maturing', 'also', 'heath', 'facility', 'maturing', 'let', 'know', 'think', 'original', 'message', 'sent', 'steven', 'would', 'like', 'achieve', 'yield', 'average', 'maturity', 'date', 'since', 'treasury', 'paying', 'taxable', 'effective', 'yield', 'wouldnt', 'move', 'money', 'original', 'message', 'steven', 'sent', 'right', 'use', 'entire', 'amount', 'money', 'market', 'bond', 'portfolio', 'treasury', 'come', 'due', 'another', 'really', 'dont', 'worry', 'margin', 'requirement', 'still', 'get', 'value', 'towards', 'security', 'bottom', 'line', 'm', 'right', 'another', 'm', 'one', 'thing', 'keep', 'mind', 'put', 'contract', 'still', 'unless', 'close', 'position', 'probably', 'get', 'put', 'let', 'know', 'much', 'want', 'proposal', 'also', 'specific', 'want', 'consider', 'proposal', 'duration', 'maturity', 'notice', 'regarding', 'entry', 'order', 'instruction', 'please', 'transmit', 'order', 'instruction', 'regarding', 'account', 'order', 'instruction', 'accepted', 'responsible', 'carrying', 'order', 'instruction', 'notice', 'regarding', 'privacy', 'confidentiality', 'reserve', 'right', 'monitor', 'review', 'content', 'communication', 'sent', 'received', 'employee', 'property', 'corp', 'relevant', 'affiliate', 'may', 'contain', 'confidential', 'privileged', 'material', 'sole', 'use', 'intended', 'recipient', 'review', 'use', 'distribution', 'disclosure', 'strictly', 'intended', 'recipient', 'authorized', 'receive', 'recipient', 'please', 'contact', 'sender', 'reply', 'corp', 'delete', 'copy', 'message', 'attachment', 'hereto', 'intended', 'offer', 'acceptance', 'create', 'evidence', 'binding', 'enforceable', 'contract', 'corp', 'affiliate', 'intended', 'recipient', 'party', 'may', 'anyone', 'basis', 'contract', 'estoppel', 'otherwise', 'thank', 'notice', 'regarding', 'entry', 'order', 'instruction', 'please', 'transmit', 'order', 'instruction', 'regarding', 'account', 'order', 'instruction', 'accepted', 'responsible', 'carrying', 'order', 'instruction', 'notice', 'regarding', 'privacy', 'confidentiality', 'reserve', 'right', 'monitor', 'review', 'content', 'communication', 'sent', 'received', 'employee', 'notice', 'regarding', 'entry', 'order', 'instruction', 'please', 'transmit', 'order', 'instruction', 'regarding', 'account', 'order', 'instruction', 'accepted', 'responsible', 'carrying', 'order', 'instruction', 'notice', 'regarding', 'privacy', 'confidentiality', 'reserve', 'right', 'monitor', 'review', 'content', 'communication', 'sent', 'received', 'employee']"
Normal,"['bob', 'turned', 'application', 'variance', 'yesterday', 'hearing', 'th', 'order', 'get', 'calendar', 'th', 'hearing', 'application', 'th', 'impression', 'th', 'yesterday', 'deadline', 'sorry', 'ball', 'another', 'note', 'spoke', 'joe', 'yesterday', 'useful', 'addition', 'might', 'possible', 'move', 'addition', 'f', 'open', 'bedroom', 'top', 'stair', 'new', 'space', 'could', 'convert', 'bedroom', 'medium', 'room', 'use', 'new', 'space', 'room', 'could', 'close', 'play', 'room', 'replace', 'bedroom', 'lost', 'part', 'play', 'room', 'bord', 'stair', 'rail', 'look', 'living', 'room', 'could', 'used', 'built', 'desk', 'couple', 'computer', 'way', 'would', 'add', 'second', 'staircase', 'wall', 'convert', 'playroom', 'bed', 'room', 'minor', 'construction', 'back', 'could', 'slope', 'roof', 'un', 'til', 'within', 'setback', 'could', 'place', 'large', 'dormer', 'g', 'back', 'property', 'bring', 'wall', 'straight', 'driveway', 'addition', 'would', 'elevation', 'drawing', 'brought', 'forward', 'covered', 'parking', 'area', 'addition', 'n', 'dining', 'room', 'window', 'would', 'still', 'open', 'driveway', 'would', 'b', 'e', 'shaded', 'west', 'side', 'house', 'might', 'b', 'ad', 'thing', 'idea', 'opening', 'kitchen', 'living', 'room', 'di', 'room', 'would', 'still', 'possible', 'personally', 'think', 'opening', 'dining', 'room', 'would', 'better', 'idea', 'dont', 'know', 'visualize', 'even', 'interested', 'anything', 'except', 'original', 'plan', 'suggest', 'case', 'variance', 'let', 'know', 'want', 'try', 'sketch', 'idea', 'original', 'message', 'w', 'file', 'merlin']"
Normal,"['please', 'review', 'making', 'election', 'receive', 'full', 'distribution', 'de', 'account', 'section', 'plan', 'disagreement', 'arisen', 'reg', 'phantom', 'stock', 'account', 'section', 'state', 'participant', 'may', 'elect', 'receive', 'single', 'sum', 'dis', 'participant', 'deferral', 'account', 'provision', 'stated', 'notwithstanding', 'provision', 'plan', 'also', 'state', 'account', 'balance', 'shall', 'determined', 'last', 'day', 'month', 'preceding', 'date', 'committee', 'written', 'request', 'participant', 'case', 'would', 'th', 'read', 'paragraph', 'indicate', 'cash', 'value', 'deferral', 'plan', 'however', 'interpret', 'paragraph', 'differently', 'reading', 'yield', 'cash', 'value', 'deferral', 'phantom', 'st', 'ock', 'account', 'believe', 'corp', 'sha', 're', 'account', 'justification', 'n', 'several', 'place', 'throughout', 'plan', 'document', 'brochure', 'stated', 'th', 'distribution', 'phantom', 'stock', 'account', 'shall', 'made', 'share', 'o', 'f', 'corp', 'common', 'stock', 'two', 'reason', 'agree', 'interpretation', 'first', 'section', 'begin', 'notwithstanding', 'provision', 'plan', 'methodology', 'se', 'plan', 'deal', 'normal', 'distribution', 'termination', 'apply', 'second', 'language', 'section', 'single', 'sum', 'participant', 'deferral', 'account', 'one', 'pay', 'made', 'cash', 'payment', 'separate', 'share', 'distribution', 'interpretation', 'administrator', 'go', 'beyond', 'section', 'case', 'section', 'apply', 'section', 'provide', 'phantom', 'stock', 'account', 'share', 'however', 'state', 'share', 'resulting', 'payment', 'amount', 'based', 'g', 'price', 'corp', 'common', 'stock', 'date', 'pay', 'payment', 'shall', 'made', 'share', 'corp', 'common', 'stock', 'would', 'result', 'approximately', 'share', 'distributed', 'every', 'share', 'account', 'although', 'would', 'beneficial', 'participant', 'due', 'decline', 'value', 'cor', 'p', 'common', 'stock', 'per', 'share', 'methodology', 'go', 'beyond', 'se', 'calculation', 'illustrate', 'difference', 'value', 'method', 'distribution', 'three', 'interpretation', 'section', 'plan', 'number', 'e', 'relative', 'share', 'phantom', 'stock', 'value', 'share', 'current', 'stock', 'share', 'share', 'believe', 'interpretation', 'section', 'correct', 'fair', 'administrator', 'insist', 'share', 'instead', 'cash', 'section', 'apply', 'current', 'interpretation', 'plan', 'administrator', 'hybrid', 'two', 'section', 'resulting', 'possible', 'addition', 'martin', 'neal', 'black', 'facing', 'issue', 'would', 'appreciate', 'review', 'consideration', 'er', 'sincerely']"
